개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3200000,3200000-102-2000-10140,20000221,,1,영업/정상,1,영업,,,,,02 8594657,152.6,151875,서울특별시 관악구 신림동 527-11,서울특별시 관악구 난곡로66길 14 (신림동),8761,자이노래빠,2022/04/14 13:44,U,2021/12/03 23:06,룸살롱,192431.866,442261.6685,,,,,,,,,,,,,,,,,,,
3120000,3120000-102-1991-02714,19910727,,1,영업/정상,1,영업,,,,,02 3933738,43.4,120070,서울특별시 서대문구 영천동 325,"서울특별시 서대문구 통일로 189, 지하1층 (영천동)",3734,와이키키 노래천국,2022/06/10 14:47,U,2021/12/05 23:02,비어(바)살롱,196567.5323,451997.8196,,,,,,,,,,,,,,,,,,,
3240000,3240000-102-1999-10676,19990618,,1,영업/정상,1,영업,,,,,02 4835077,93.12,134814,서울특별시 강동구 길동 450-1,서울특별시 강동구 천호대로175길 11-8 (길동),5355,플레이,2022/08/29 9:08,U,2021/12/07 21:01,룸살롱,211985.558,448157.1963,,,,,,,,,,,,,,,,,,,
3120000,3120000-102-1973-02724,19731006,,1,영업/정상,1,영업,,,,,02  396 7869,222.12,120857,서울특별시 서대문구 홍제동 305-3,"서울특별시 서대문구 통일로 452, 지층 (홍제동)",3629,마징가 Live & 노래장,2022/09/14 17:40,U,2021/12/08 23:06,룸살롱,194985.0627,454102.0743,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2019-00005,20190917,,1,영업/정상,1,영업,,,,,,249.46,135877,서울특별시 강남구 삼성동 143-27,"서울특별시 강남구 테헤란로77길 9, 5층 (삼성동)",6159,씨엔엔CNN5,2023/01/06 16:31,U,2022/12/01 0:08,룸살롱,204738.8653,444986.1082,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2003-00009,2003-06-19,,1,영업/정상,1,영업,,,,,236725257,67.51,110-842,서울특별시 종로구 창신동 444-9 임진빌딩,"서울특별시 종로구 종로46길 22, 임진빌딩 지하1층 (창신동)",3119,앵콜 노래빠,2023/02/21 9:53,U,2022/12/01 22:03,룸살롱,200833.1214,452040.3239,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2001-13980,20011030,,1,영업/정상,1,영업,,,,,222358777,77.75,100870,서울특별시 중구 황학동 809 지상 2층,"서울특별시 중구 난계로11길 6 (황학동,지상 2층)",4575,아이비노래클럽,2022/09/14 14:05,U,2021/12/08 23:07,룸살롱,201978.0741,451518.3053,,,,,,,,,,,,,,,,,,,
3200000,3200000-102-2023-00001,2023-02-03,,1,영업/정상,1,영업,,,,,,95.21,151-834,서울특별시 관악구 봉천동 851-30,"서울특별시 관악구 관악로 192, 지층 (봉천동)",8737,청개구리,2023/02/02 13:34,I,2022/12/02 0:04,노래클럽,195829.409,442222.7869,,,,,,,,,,,,,,,,,,,
3200000,3200000-102-2000-10900,2000-07-13,,1,영업/정상,1,영업,,,,,02 8679818,94.14,151-903,서울특별시 관악구 신림동 1655-9,"서울특별시 관악구 시흥대로 566, 지하1층 (신림동)",8769,B투B룸비지니스,2023/02/06 10:41,U,2022/12/02 0:08,룸살롱,191307.7511,442331.0971,,,,,,,,,,,,,,,,,,,
3210000,3210000-102-2013-00001,2013-06-27,,1,영업/정상,1,영업,,,,,02  535 2537,438.52,137-856,서울특별시 서초구 서초동 1308-10,서울특별시 서초구 서초대로77길 37 (서초동),6612,플레이 뮤직타운,2023/02/23 15:35,U,2022/12/01 22:05,기타,202148.8423,444308.8291,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2002-00013,20020829,,3,폐업,2,폐업,20220914,,,,6780331,89.53,150033,서울특별시 영등포구 영등포동3가 17-12,,,백송,2022/09/15 19:29,U,2021/12/08 23:07,기타,191694.4043,446268.8516,,,,,,,,,,,,,,,,,,,
3200000,3200000-102-2012-00004,20120601,,1,영업/정상,1,영업,,,,,02 882 8590,272,151930,서울특별시 관악구 신림동 1640-2,서울특별시 관악구 남부순환로 1600 (신림동),8776,논다노래타운 신림점,2022/11/24 16:59,U,2021/10/31 22:06,간이주점,193606.5154,442399.59,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2002-00028,20021211,,3,폐업,2,폐업,20080215,,,,7258959,,110071,서울특별시 종로구 당주동 2-3번지 ,,,빠담빠담,2004/07/31 0:00,I,2018/08/31 23:59,기타,197664.9406,452234.4882,기타,0,0,,,상수도전용,,,,,,,,,N,83.56,,,
3220000,3220000-102-2001-23159,20010307,,3,폐업,2,폐업,20060110,,,,02 5186744,286.95,135957,서울특별시 강남구 청담동 132-17번지 지하1층 ,,,분더?,2005/10/31 0:00,I,2018/08/31 23:59,룸살롱,204964.3781,446579.7147,룸살롱,,,,,,,,,,,,,,N,286.95,,,
3000000,3000000-102-2014-00006,2014-12-22,,1,영업/정상,1,영업,,,,,02  745 6161,105.73,110-410,서울특별시 종로구 인의동 73 지하1층,"서울특별시 종로구 창경궁로 125, 지하1층 (인의동)",3136,쑤니,2023/02/17 10:46,U,2022/12/01 23:09,룸살롱,199697.0972,452368.8203,,,,,,,,,,,,,,,,,,,
3210000,3210000-102-2001-15541,20010215,,3,폐업,2,폐업,20030512,,,,02 5810173,171.36,137860,서울특별시 서초구 서초동 1337-23번지 지상4층 ,,,?2(Sharp2),2002/10/23 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,,,,,,,,,,N,171.36,,,
3000000,3000000-102-2006-00007,2006-04-26,,1,영업/정상,1,영업,,,,,222538858,228.54,110-825,서울특별시 종로구 숭인동 200-33 지하1층,"서울특별시 종로구 종로 382, 지하1층 (숭인동)",3115,발리노래팡,2023/02/22 14:50,U,2022/12/01 22:04,룸살롱,201687.5739,452408.3468,,,,,,,,,,,,,,,,,,,
3210000,3210000-102-2001-15542,20010215,,3,폐업,2,폐업,20030416,,,,234743363,198.7,137860,서울특별시 서초구 서초동 1337-23번지 지상3층 ,,,?(Sharp),2003/01/29 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,,,,,,,,,,N,198.7,,,
3050000,3050000-102-1971-08443,19710819,,3,폐업,2,폐업,20220404,,,,222177661,84.87,130854,서울특별시 동대문구 전농동 295-7 지하1층,"서울특별시 동대문구 사가정로 111, 지하1층 (전농동)",2547,에스,2022/04/04 17:23,U,2021/12/04 0:07,스텐드바,204957.734,452803.9615,,,,,,,,,,,,,,,,,,,
3110000,3110000-102-2000-07311,20000614,,1,영업/정상,1,영업,,,,,,73.82,122808,서울특별시 은평구 갈현동 395-28,서울특별시 은평구 통일로 863-8 (갈현동),3330,벤츠,2022/05/18 11:09,U,2021/12/04 22:00,룸살롱,192841.2925,457500.73,,,,,,,,,,,,,,,,,,,
3080000,3080000-102-2013-00001,20130709,,1,영업/정상,1,영업,,,,,02  902 5550,78.3,142878,서울특별시 강북구 수유동 191-15,서울특별시 강북구 도봉로 343 (수유동),1074,빠리,2022/04/25 16:56,U,2021/12/03 22:07,룸살롱,202206.6782,459574.0708,,,,,,,,,,,,,,,,,,,
3240000,3240000-102-2009-00002,20090407,,1,영업/정상,1,영업,,,,,02  471 7044,96.33,134880,서울특별시 강동구 길동 387-7,"서울특별시 강동구 양재대로111길 28, 1층 (길동)",5353,에쿠스,2022/04/25 13:47,U,2021/12/03 22:07,룸살롱,212139.6819,448366.8107,,,,,,,,,,,,,,,,,,,
3230000,3230000-102-2005-00003,20050503,,1,영업/정상,1,영업,,,,,,127.3,138805,서울특별시 송파구 가락동 99-2 지상2층,"서울특별시 송파구 송파대로28길 6, 지상2층 (가락동)",5719,쩐,2022/05/18 17:26,U,2021/12/04 22:00,룸살롱,210456.9321,443484.5956,,,,,,,,,,,,,,,,,,,
3030000,3030000-102-1980-01100,19800411,,1,영업/정상,1,영업,,,,,02 4614090,156.85,133836,서울특별시 성동구 송정동 66-196,서울특별시 성동구 광나루로 323 (송정동),4801,빵빵,2022/05/18 12:41,U,2021/12/04 22:00,룸살롱,205733.9535,449576.2044,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-1974-08230,1974-04-29,,1,영업/정상,1,영업,,,,,222654121,643.87,110-430,서울특별시 종로구 장사동 227-1,서울특별시 종로구 청계천로 137 (장사동),3193,센추럴비즈니스,2023/02/15 18:07,U,2022/12/01 23:07,고고(디스코)클럽,199302.8185,451834.8172,,,,,,,,,,,,,,,,,,,
3150000,3150000-102-2018-00002,20180112,,1,영업/정상,1,영업,,,,,,85.65,157210,서울특별시 강서구 마곡동 795-6 뉴골든타워 (지상 5층) 502-1호,"서울특별시 강서구 마곡중앙6로 89, 뉴골든타워 5층 502-1호 (마곡동)",7803,여기서 놀자,2022/04/25 14:54,U,2021/12/03 22:08,룸살롱,185553,450880,,,,,,,,,,,,,,,,,,,
3230000,3230000-102-2018-00001,20180629,,1,영업/정상,1,영업,,,,,,36.3,138803,서울특별시 송파구 가락동 79-4 세화빌딩,"서울특별시 송파구 송파대로28길 20, 세화빌딩 지하1층 102,103호 (가락동)",5718,뉴홍콩,2022/05/23 15:15,U,2021/12/04 22:05,간이주점,210562.9008,443555.8647,,,,,,,,,,,,,,,,,,,
3110000,3110000-102-2016-00003,20160610,,1,영업/정상,1,영업,,,,,,70.11,122924,서울특별시 은평구 응암동 599-3,서울특별시 은평구 응암로13길 11-4 (응암동),3485,클레오 노래바,2022/05/23 16:03,U,2021/12/04 22:05,룸살롱,192527.1381,454091.3817,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2012-00001,20120413,,1,영업/정상,1,영업,,,,,02  22611278,,110836,서울특별시 종로구 종로5가 231-1번지 (지상2층) ,"서울특별시 종로구 종로 244-1, 지상2층 (종로5가)",3197,둥지,2018/03/21 14:47,I,2018/08/31 23:59,요정,200365.8523,452054.0146,요정,,,학교정화(상대),,,,,,,,,,,N,26.68,,,
3230000,3230000-102-2014-00001,20140321,,1,영업/정상,1,영업,,,,,,79.47,138827,서울특별시 송파구 방이동 34-4,"서울특별시 송파구 올림픽로32길 4, 지하동 1층 (방이동)",5542,? 뮤직타운,2022/10/19 13:28,U,2021/10/30 22:01,룸살롱,209542.7468,445930.6216,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-1999-10879,1999-11-20,,1,영업/정상,1,영업,,,,,02 7441607,35.2,110-836,서울특별시 종로구 종로5가 231-25,서울특별시 종로구 종로38길 6 (종로5가),3197,호박,2023/02/20 13:19,U,2022/12/01 22:02,룸살롱,200365.066,452034.6679,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-1999-10726,19990922,,3,폐업,2,폐업,20080102,,,,02 7221800,,110130,서울특별시 종로구 청진동 92번지 지상10층 ,,,후터스,2007/09/18 22:54,I,2018/08/31 23:59,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,179.06,,,
3000000,3000000-102-1984-08265,19840908,,3,폐업,2,폐업,20011128,,,,02 7445353,,110320,서울특별시 종로구 낙원동 148-0번지 ,,,뉴월드,2001/11/20 0:00,I,2018/08/31 23:59,스텐드바,199002.7071,452158.8704,스텐드바,2,3,기타,갑,상수도전용,,,,,,,,,N,114.34,,,
3000000,3000000-102-1999-10573,19990715,,3,폐업,2,폐업,20100618,,,,02 7238696,,110051,서울특별시 종로구 도렴동 113-1번지 지하1층 ,,,황제,2008/02/26 18:09,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,91.58,,,
3230000,3230000-102-2000-15917,20001201,,1,영업/정상,1,영업,,,,,02 4181642,98.61,138827,서울특별시 송파구 방이동 34-8 지상2층,"서울특별시 송파구 올림픽로32길 12, 지상2층 (방이동)",5542,놀이터,2022/10/20 18:00,U,2021/10/30 22:02,룸살롱,209563.782,445868.6655,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2002-00006,20020410,,1,영업/정상,1,영업,,,,,02 8435001,89.26,150839,서울특별시 영등포구 신길동 95-62 지하1층,"서울특별시 영등포구 영등포로 370 (신길동, 지하1층)",7352,올레,2022/06/29 14:37,U,2021/12/07 0:01,룸살롱,192773.5956,445737.8762,,,,,,,,,,,,,,,,,,,
3080000,3080000-102-2001-00028,20010817,,3,폐업,2,폐업,20220809,,,,02 9806828,90.6,142874,서울특별시 강북구 수유동 93-1 (지하),"서울특별시 강북구 도봉로77길 9 (수유동,(지하))",1114,?,2022/08/09 11:38,U,2021/12/07 23:01,카바레,201938.1332,459013.5687,,,,,,,,,,,,,,,,,,,
3230000,3230000-102-2014-00005,20141128,,1,영업/정상,1,영업,,,,,,99.76,138805,서울특별시 송파구 가락동 99-1 지하1층,"서울특별시 송파구 송파대로28길 12, 지하1층 (가락동)",5719,루키,2022/10/26 16:58,U,2021/10/30 22:08,룸살롱,210491.6889,443508.2212,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1999-04236,19991005,,1,영업/정상,1,영업,,,,,02  512 8585,172.56,135897,서울특별시 강남구 신사동 664-7,서울특별시 강남구 선릉로 843 (신사동),6018,피플,2022/11/09 15:35,U,2021/10/31 23:01,룸살롱,203483.2171,447221.7146,,,,,,,,,,,,,,,,,,,
3080000,3080000-102-2001-00031,2001-01-03,,1,영업/정상,1,영업,,,,,02 9031766,64.39,142-878,서울특별시 강북구 수유동 191-58,서울특별시 강북구 한천로139길 9 (수유동),1074,황진이,2023/04/04 14:47,U,2022/12/04 0:06,룸살롱,202254.1614,459696.5524,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2001-22992,20010119,,1,영업/정상,1,영업,,,,,02 5460888,278.69,135734,서울특별시 강남구 논현동 84-0 송암빌딩,"서울특별시 강남구 언주로 709 (논현동,송암빌딩)",6053,어텐션,2022/11/14 16:42,U,2021/10/31 23:06,비어(바)살롱,203008.1465,446054.4113,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2006-00005,2006-06-20,,1,영업/정상,1,영업,,,,,02  742 3335,96.36,100-411,서울특별시 중구 광희동1가 98-0 (지하1층),"서울특별시 중구 마른내로 155-1 (광희동1가,(지하1층))",4561,스카이노래,2023/02/22 17:08,U,2022/12/01 22:04,기타,200411.5221,451397.5414,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-1999-11913,1999-04-28,,1,영업/정상,1,영업,,,,,,73.79,100-310,서울특별시 중구 오장동 139-8,서울특별시 중구 마른내로 125 (오장동),4547,슈가,2023/01/31 17:53,U,2022/12/02 0:02,룸살롱,200096.3491,451381.7035,,,,,,,,,,,,,,,,,,,
3240000,3240000-102-2001-12105,20010102,,1,영업/정상,1,영업,,,,,02 4850770,292.35,134814,서울특별시 강동구 길동 413-51,서울특별시 강동구 진황도로 105 (길동),5353,퍼즐,2022/08/31 11:52,U,2021/12/09 0:03,카바레,212142.2298,448155.7129,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2000-22434,20000908,,1,영업/정상,1,영업,,,,,02 5143738,125.27,135830,서울특별시 강남구 논현동 241-16,서울특별시 강남구 학동로50길 7 (논현동),6099,멜로디,2022/04/19 17:22,U,2021/12/03 22:01,룸살롱,203472.0061,446003.9858,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-1986-04337,19860605,,1,영업/정상,1,영업,,,,,02 5653301,360.72,135911,서울특별시 강남구 역삼동 648-3,"서울특별시 강남구 강남대로94길 54, 지하1층 (역삼동)",6133,무한연장,2022/11/22 10:01,U,2021/10/31 22:04,룸살롱,202731.8841,444237.1288,,,,,,,,,,,,,,,,,,,
3220000,3220000-102-2022-00002,20220420,,1,영업/정상,1,영업,,,,,,81.49,135821,서울특별시 강남구 논현동 118-17 세한빌딩 지하1층,"서울특별시 강남구 학동로 339, 세한빌딩 지하1층 (논현동)",6060,두꺼비,2022/04/20 16:56,I,2021/12/03 22:02,룸살롱,203483.6494,446102.2361,,,,,,,,,,,,,,,,,,,
3050000,3050000-102-1988-08505,19881227,,3,폐업,2,폐업,19990514,,,,201768816,286.32,130802,서울특별시 동대문구 답십리동 176번지 ,,,죠이클럽,2002/01/25 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,286.32,,,
3010000,3010000-102-2005-00013,2005-08-25,,1,영업/정상,1,영업,,,,,,88.17,100-013,서울특별시 중구 충무로3가 24-5 지상2층,"서울특별시 중구 수표로 22-14, 2층 (충무로3가)",4555,바카라,2023/02/27 15:01,U,2022/12/03 0:01,간이주점,199143.472,451193.9909,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2011-00011,20110608,,1,영업/정상,1,영업,,,,,,154.71,110836,서울특별시 종로구 종로5가 231-9 지상2층,"서울특별시 종로구 종로 236-1 (종로5가,지상2층)",3197,발리투,2022/05/31 17:41,U,2021/12/06 0:04,룸살롱,200294.7149,452051.8076,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2013-00001,20130107,,1,영업/정상,1,영업,,,,,02  749 0112,440,110842,서울특별시 종로구 창신동 442-3 7층,"서울특별시 종로구 종로 286, 7층 (창신동)",3119,동대문호텔 노래타운,2022/12/06 17:02,U,2021/11/02 0:08,룸살롱,200840.4283,452076.902,,,,,,,,,,,,,,,,,,,
3180000,3180000-102-2022-00001,20221031,,1,영업/정상,1,영업,,,,,,301.5,150890,서울특별시 영등포구 여의도동 44-24,"서울특별시 영등포구 여의대방로65길 20, 지하1층 101호 (여의도동)",7333,베이지,2022/10/31 13:20,I,2021/11/01 0:02,룸살롱,193694.665,446449.5462,,,,,,,,,,,,,,,,,,,
3050000,3050000-102-2010-00003,20100708,,1,영업/정상,1,영업,,,,,,410.78,130842,서울특별시 동대문구 장안동 372-1 지하1층,"서울특별시 동대문구 장한로 115, 지하1층 (장안동)",2624,미주노,2022/09/28 15:27,U,2021/12/08 21:00,룸살롱,206158.6092,452075.431,,,,,,,,,,,,,,,,,,,
3170000,3170000-102-1999-06149,19991204,,1,영업/정상,1,영업,,,,,,55.61,153801,서울특별시 금천구 가산동 141-8 지상2층 (구로동길 265),"서울특별시 금천구 가산로 148, 지상2층 (가산동)",8527,여자친구노래바,2022/07/15 16:33,U,2021/12/06 23:07,룸살롱,190278.7656,441825.8848,,,,,,,,,,,,,,,,,,,
3240000,3240000-102-2022-00001,20220325,,1,영업/정상,1,영업,,,,,,90.22,134814,서울특별시 강동구 길동 459-2,"서울특별시 강동구 천호대로 1135, 2층 206-2호 (길동)",5355,신세계노래주점,2022/03/29 10:18,U,2021/12/02 21:01,룸살롱,212111.3368,448059.842,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2000-11096,20000229,,3,폐업,2,폐업,20000630,,,,02 7669620,,110470,서울특별시 종로구 연지동 246-0번지 ,,,스타유흥주점,2000/06/30 0:00,I,2018/08/31 23:59,룸살롱,199904.4739,452205.363,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,88.26,,,
3200000,3200000-102-2022-00001,20220203,,1,영업/정상,1,영업,,,,,,50.65,151930,서울특별시 관악구 신림동 1639-1 신림빌딩,"서울특별시 관악구 남부순환로 1588, 신림빌딩 3층 (신림동)",8776,망고노래빠,2022/04/19 13:31,U,2021/12/03 22:01,노래클럽,193480.7264,442387.8109,,,,,,,,,,,,,,,,,,,
3010000,3010000-102-2004-00016,20041112,,1,영업/정상,1,영업,,,,,222695901,93.6,100300,서울특별시 중구 초동 70-4 (지상3층),"서울특별시 중구 마른내로 42 (초동,(지상3층))",4555,라이너(Liner),2022/11/24 13:23,U,2021/10/31 22:06,기타,199263.8038,451326.7212,,,,,,,,,,,,,,,,,,,
3020000,3020000-102-2000-07317,20000324,,1,영업/정상,1,영업,,,,,02 7974757,57.82,140160,서울특별시 용산구 남영동 61-6 (지상2층),"서울특별시 용산구 한강대로 280-2 (남영동,(지상2층))",4352,황금노래클럽,2022/06/09 14:54,U,2021/12/05 23:01,간이주점,197523.5381,449015.375,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2001-11772,20010126,,3,폐업,2,폐업,20220614,,,,222678560,35.32,110836,서울특별시 종로구 종로5가 231-15,"서울특별시 종로구 종로36가길 4, 1층 (종로5가)",3197,강남달,2022/06/14 16:54,U,2021/12/05 23:06,룸살롱,200292.1857,452029.6699,,,,,,,,,,,,,,,,,,,
3050000,3050000-102-1999-10622,1999-03-17,,3,폐업,2,폐업,2023-02-01,,,,222121090,70.28,130-842,서울특별시 동대문구 장안동 371-10 지하1층,"서울특별시 동대문구 장한로25길 3, 지하1층 (장안동)",,카니발,2023/02/01 15:40,U,2022/12/02 0:03,룸살롱,206196.1241,452148.1345,,,,,,,,,,,,,,,,,,,
3140000,3140000-102-1978-05659,19780731,,1,영업/정상,1,영업,,,,,226528983,110,158811,서울특별시 양천구 목동 602-1 지하 1층,"서울특별시 양천구 공항대로 564, 지하 1층 (목동)",7947,킹노래바,2022/07/23 10:09,U,2021/12/06 22:05,룸살롱,188253.3774,449654.079,,,,,,,,,,,,,,,,,,,
3150000,3150000-102-1979-00762,19790602,,1,영업/정상,1,영업,,,,,226046027,89.84,157918,서울특별시 강서구 화곡동 1006-3 (지하 1층),"서울특별시 강서구 강서로 245, 지하 1층 (화곡동, 3동)",7705,오렌지 노래바,2022/06/10 13:56,U,2021/12/05 23:02,룸살롱,185438.3413,449492.2301,,,,,,,,,,,,,,,,,,,
3200000,3200000-102-2000-07734,20001011,,1,영업/정상,1,영업,,,,,02 8562262,95.34,151875,서울특별시 관악구 신림동 529-7,서울특별시 관악구 난곡로66길 7 (신림동),8761,W 노래빠,2022/06/15 10:08,U,2021/12/05 23:07,스텐드바,192393.6633,442281.9644,,,,,,,,,,,,,,,,,,,
3000000,3000000-102-2000-11108,20000307,,3,폐업,2,폐업,20060707,,,,02 7224250,,110070,서울특별시 종로구 내수동 167-0번지 (지하1) ,,,파타야,2003/02/05 0:00,I,2018/08/31 23:59,룸살롱,197567.938,452276.4546,룸살롱,0,0,기타,갑,상수도전용,,,,,,,,,N,111.72,,,
